entry_id,entry_type,parent_id,title,description,metadata,version,text_content,code_content,sparse_title_description,dense_text_content,dense_code_snippet,tag
15_1_0_errors_no_styled_jsx_in_document_mdx,document,,No `styled-jsx` in `_document`,,{'related_links': []},15.1.0,"> Prevent usage of `styled-jsx` in `pages/_document.js`.

## Why This Error Occurred

Custom CSS like `styled-jsx` is not allowed in a [Custom Document](/docs/pages/building-your-application/routing/custom-document).

## Possible Ways to Fix It

If you need shared CSS for all of your pages, take a look at the [Custom `App`](/docs/pages/building-your-application/routing/custom-app) file or define a custom layout.

For example, consider the following stylesheet named `styles.css`:

```css filename=""styles.css""
body {
  font-family: 'SF Pro Text', 'SF Pro Icons', 'Helvetica Neue', 'Helvetica',
    'Arial', sans-serif;
  padding: 20px 20px 60px;
  max-width: 680px;
  margin: 0 auto;
}
```

Create a `pages/_app.{js,tsx}` file if not already present. Then, import the `styles.css` file.

```jsx filename=""pages/_app.js""
import '../styles.css'

// This default export is required in a new `pages/_app.js` file.
export default function MyApp({ Component, pageProps }) {
  return <Component {...pageProps} />
}
```

These styles (`styles.css`) will apply to all pages and components in your application.

## Useful Links

- [Custom Document Caveats](/docs/pages/building-your-application/routing/custom-document#caveats)
- [Layouts](/docs/pages/building-your-application/routing/pages-and-layouts#layout-pattern)
- [Built in CSS Support](/docs/pages/building-your-application/styling)
- [Custom `App`](/docs/pages/building-your-application/routing/custom-app)Prevent usage of `` in ``.
",,"[(np.int64(9), np.float64(0.004973758012056351)), (np.int64(23), np.float64(0.025302475318312645)), (np.int64(71), np.float64(0.18006427586078644)), (np.int64(425), np.float64(0.2701228857040405)), (np.int64(438), np.float64(0.14696519076824188)), (np.int64(454), np.float64(0.058134421706199646)), (np.int64(28175), np.float64(0.19651104509830475)), (np.int64(40946), np.float64(0.2524245083332062)), (np.int64(117432), np.float64(0.28160804510116577))]","[-0.036981478333473206, -0.009271976538002491, -0.05728955566883087, 0.0056966859847307205, -0.010416997596621513, 0.008184855803847313, -0.010171500965952873, -0.0032774165738373995, -0.021730974316596985, -0.0037064554635435343, 0.027224862948060036, 0.02516355738043785, -8.741815690882504e-05, -0.044371090829372406, -0.04490676522254944, 0.003096402855589986, -0.029893377795815468, 0.02240794710814953, -0.0027017684187740088, 0.01857595331966877, -0.039678484201431274, -0.01740449294447899, 0.010783521458506584, -0.001287952996790409, 0.018776018172502518, 0.025073682889342308, 0.003482489613816142, 0.02671993337571621, 0.028044961392879486, 0.0076822554692626, 0.06971213221549988, -0.007292936090379953, 0.012402697466313839, -0.004629509057849646, -0.02167658694088459, -0.0510910265147686, -0.06355413049459457, 0.0058836787939071655, -0.02277008444070816, -0.024341024458408356, -0.03948099911212921, 0.00030947281629778445, 0.01381663791835308, -0.06752987205982208, 0.01971241645514965, -0.021359136328101158, 0.02378016524016857, -0.01546041201800108, 0.03281794488430023, -0.01966923102736473, -0.02987530268728733, -0.002545025199651718, 0.04667408764362335, -0.09168637543916702, 0.009072401560842991, 0.005470523610711098, -0.006385016720741987, -0.022019511088728905, 0.006467435043305159, 0.008687896654009819, -0.046870797872543335, -0.009180746041238308, -0.02607276663184166, -0.022079292684793472, -0.009828933514654636, 0.007052548695355654, -0.01183147169649601, 0.008598411455750465, -0.030345402657985687, -0.04339098557829857, 0.0004295326361898333, -0.021050721406936646, -0.0375954695045948, -0.018481658771634102, -0.026907674968242645, -0.04048823565244675, 0.0336819551885128, -0.015830593183636665, -0.010057056322693825, 0.021261462941765785, 0.006866829935461283, -0.006516474299132824, 0.025830911472439766, 0.003243379294872284, 0.01965312846004963, -0.015117581933736801, -0.04081706330180168, 0.03813956677913666, 0.035242483019828796, -0.028209183365106583, -0.009208109229803085, -0.01909635402262211, 0.06660003215074539, -0.026299631223082542, -0.0039192442782223225, 0.026543408632278442, 0.018771236762404442, -0.0007532461895607412, 0.022006960585713387, -0.004179732408374548, 0.03192645311355591, -0.009298911318182945, 0.0026099050883203745, -0.05225323140621185, 0.04165734350681305, -0.0012869311030954123, 0.010496900416910648, 1.6969064745353535e-05, 0.004380619153380394, -0.046607524156570435, -0.018577609211206436, 0.016745230183005333, 0.02506052888929844, -0.005736071150749922, -0.025636950507760048, 0.011167551390826702, 0.008219228126108646, -0.03125836327672005, 0.0321180485188961, 0.015670934692025185, 0.05216904357075691, 0.038270000368356705, 0.04819726571440697, -0.03201376646757126, -0.005981333553791046, -0.006329727824777365, -0.029346978291869164, 0.036867495626211166, -0.014034615829586983, 0.0006603131769225001, 0.0167313814163208, 0.04572859779000282, 0.016592849045991898, 0.00412990665063262, -0.01724269427359104, 0.028933359310030937, 0.008161856792867184, 0.0271576177328825, 2.7052881705458276e-05, -0.07886432856321335, 0.009825339540839195, -0.020791850984096527, 0.019452979788184166, -0.0559382326900959, 0.012935935519635677, -0.07462508976459503, 0.0381341427564621, 0.014710493385791779, 0.012661311775445938, -0.055514369159936905, 0.0024091899394989014, -0.009804514236748219, 0.005168822128325701, -0.0013528490671887994, 0.044588468968868256, -0.0737348273396492, -0.008191227912902832, 0.004455013666301966, 0.03150460869073868, 0.004128214903175831, 0.03161051869392395, 0.0451485812664032, -0.01954125612974167, 0.018468303605914116, 0.06574501097202301, -0.04518876597285271, 0.04496977850794792, 0.0531131885945797, -0.0140578243881464, -0.051845356822013855, 0.04603306204080582, -0.022805524989962578, 0.03836391121149063, -0.007914243265986443, 0.029914528131484985, 0.025042707100510597, 0.019450359046459198, 0.008839167654514313, -0.002047997433692217, -0.026931103318929672, -0.029678264632821083, 0.031336233019828796, -0.01377773005515337, -0.0020411647856235504, -0.016403313726186752, -0.015673739835619926, 0.006526677869260311, -0.019314952194690704, -0.00014260326861403883, 0.030091071501374245, -0.05718478187918663, -0.02251410111784935, 0.030414346605539322, 0.04264312982559204, 0.013307816348969936, 0.006959062535315752, 0.0010942805092781782, 0.008539698086678982, -0.003217737190425396, -0.006993548013269901, -0.014127159491181374, 0.021405860781669617, 0.030004121363162994, 0.0029000581707805395, -0.044179558753967285, -0.04114994779229164, -0.017768248915672302, -0.040689919143915176, 0.015129157342016697, -0.04863091930747032, -0.018649758771061897, -0.03292149305343628, -0.011122116819024086, 0.022319164127111435, -0.024973809719085693, 0.05425227805972099, 0.0030668582767248154, 0.017605816945433617, 0.005668225232511759, 0.0021001179702579975, 0.007021799683570862, 0.004835105966776609, -0.04121721163392067, -0.003563021309673786, 0.032127294689416885, -0.015324285253882408, 0.03248641639947891, -0.017272528260946274, 0.030133141204714775, 0.0010902396170422435, -0.04096563160419464, 0.015877649188041687, 0.02474556304514408, 0.0069171711802482605, 0.0841778889298439, -0.023818369954824448, -0.008106187917292118, -0.01306157186627388, 0.0033390417229384184, 0.000894377357326448, 0.000708227336872369, -0.07118844985961914, 0.033404119312763214, 0.0075228894129395485, -0.04754206910729408, -0.005053276661783457, 0.026163525879383087, 0.01157955639064312, -0.03151533752679825, -0.022507088258862495, 0.0494639053940773, -2.116821406161762e-06, 0.006100106053054333, -0.032223042100667953, 0.04871906340122223, 0.008404702879488468, 0.014588610269129276, -0.03539431840181351, -0.027423841878771782, -0.0289789866656065, 0.006840592250227928, 0.03176676854491234, -0.03352215513586998, 0.0063497829250991344, 0.002579180058091879, -0.03241700306534767, -0.0200037881731987, -0.06752800196409225, -0.0015759083908051252, 0.004506147466599941, -0.05696011707186699, 0.026693297550082207, 0.034889061003923416, -0.06208672747015953, -0.03362027555704117, -0.008318426087498665, 0.025471152737736702, -0.019412461668252945, 0.0917440876364708, -0.0044059185311198235, 0.006025499198585749, 0.04961860552430153, 0.05453066900372505, 0.04975713789463043, 0.03105999156832695, 0.022247252985835075, 0.024972420185804367, -0.07505983859300613, 0.02573450095951557, 0.010700814425945282, -0.04091295972466469, -0.009191627614200115, 0.03883605822920799, 0.007596949115395546, -0.009238403290510178, -0.016518542543053627, 0.0023801259230822325, -0.14194796979427338, -0.030415179207921028, 0.035106632858514786, -0.007646965328603983, 0.015288257040083408, 0.015472288243472576, -0.06346338242292404, -0.026535775512456894, -0.02985645830631256, 0.03688472881913185, -0.0033067348413169384, -0.02713070623576641, -0.012360697612166405, -0.014862929470837116, 0.017431991174817085, 0.024551013484597206, 0.000728966377209872, 0.005512179806828499, 0.0361865758895874, -0.020381035283207893, -0.03777841478586197, -0.03745277225971222, 0.03493600711226463, 0.041825760155916214, -0.01684611104428768, -0.02844393253326416, 0.044738925993442535, 0.014668895862996578, 0.0036883559077978134, -0.006544132716953754, -0.007189278956502676, 0.013571826741099358, 0.0012569918762892485, -0.023047205060720444, 0.00781041057780385, -0.027393463999032974, 0.004211693070828915, 0.014418316073715687, -0.03724539279937744, -0.027466600760817528, 0.016653863713145256, 0.01967206411063671, -0.0106778210029006, -0.015710722655057907, -0.002427200321108103, -0.028539592400193214, 0.009615340270102024, -0.024865107610821724, -0.010445458814501762, -0.03474206104874611, -0.015292163006961346, -0.027333201840519905, -0.01632404513657093, 0.02786279283463955, -0.03320615738630295, 0.021257149055600166, -0.00041076133493334055, 0.030467303469777107, -0.03680970147252083, 0.025435658171772957, 0.009742774069309235, -0.02889322303235531, 0.06824982166290283, -0.01697549782693386, -0.005964952986687422, 0.023003961890935898, 0.02922750823199749, 0.0036912376526743174, 0.02834004908800125, -0.038715656846761703, 0.02707316167652607, -0.05233006924390793, 0.014017322100698948, 0.01097290962934494, -0.030204419046640396, -0.03258466720581055, 0.0632619708776474, -0.025845054537057877, -0.011451445519924164, -0.12950646877288818, -0.0020248566288501024, -0.011003472842276096, -0.0040588583797216415, 0.022015659138560295, -0.00726056843996048, 0.0009047585190273821, -0.00469887163490057, -0.02749261073768139, -0.0159140694886446, 0.25012728571891785, 0.037911202758550644, 0.038968831300735474, 0.004948150832206011, 0.10021758824586868, 0.001967822900041938, 0.03310581296682358, 0.022208940237760544, 0.045961156487464905, -0.0191099364310503, -0.00791334081441164, 0.04785967618227005, -0.027137011289596558, -0.009012837894260883, -0.0013895831070840359, 0.015893179923295975, -0.0383797362446785, 0.05342993885278702, 0.05046788975596428, -0.04568622261285782, -0.0024496824480593204, -0.07290099561214447, 0.05244731903076172, 0.04608936235308647, -0.058176252990961075, 0.006623390130698681, 0.003103977534919977, 0.024542413651943207, -0.061400432139635086, 0.018697593361139297, -0.04155009239912033, 0.001607744488865137, 0.07357771694660187, -0.07015751302242279, -0.008838679641485214, -0.032245706766843796, 0.026652498170733452, -0.061071667820215225, -0.008618688210844994, -0.0002103515580529347, -0.012782899662852287, -0.0038767221849411726, 0.011010021902620792, 0.013954692520201206, 0.009708563797175884, -0.011306347325444221, -0.013711445964872837, -0.010504321195185184, 0.04565928876399994, -0.035150714218616486, 0.00024024047888815403, -0.044122982770204544, -0.001486599794588983, 0.020341746509075165, -0.06648848950862885, 0.012129928916692734, -0.009871289134025574, -0.034918412566185, 0.0006418355042114854, 0.02581915631890297, 0.018599526956677437, 0.038223616778850555, -0.043963830918073654, 0.03424099087715149, -0.042442917823791504, 0.009315872564911842, -0.008527346886694431, -0.021815789863467216, 0.008460143581032753, 0.04531209170818329, 0.017853599041700363, -0.01469443365931511, 0.010876976884901524, 0.0008252154802903533, 0.03435542434453964, -0.00336243468336761, -0.008833850733935833, 0.03983968868851662, -0.05643828958272934, 0.05799352005124092, -0.030087510123848915, 0.03544984012842178, -0.031034624204039574, -0.032855503261089325, 0.008072419092059135, -0.02328471839427948, 0.021053683012723923, 0.05043851584196091, -0.002059256425127387, 0.003722260007634759, 0.017634257674217224, -0.012029712088406086, -0.047093819826841354, 0.051581017673015594, -0.030894862487912178, -0.005637420807033777, -0.014717906713485718, -0.014506664127111435, -0.0021019969135522842, -0.014067224226891994, -0.0006996655720286071, 0.007612634915858507, -0.029942722991108894, -0.04059099406003952, 0.04130494222044945, 0.005124448332935572, -0.008091378025710583, -0.025053031742572784, -0.006942934822291136, 0.019075404852628708, -0.03356682509183884, 0.011668587103486061, 0.03281894326210022, 0.0048536560498178005, -0.04314687103033066, 0.03602585941553116, 0.007565649691969156, 0.005052944645285606, 0.037516962736845016, -0.004200384020805359, -0.0030422017443925142, -0.01781501993536949, -0.029651984572410583, -0.002776763401925564, -0.012246797792613506, -0.02915649116039276, -0.017489735037088394, 0.007293217815458775, -0.04519711434841156, 0.01661558635532856, 0.018212879076600075, -0.03340986371040344, -0.04039163514971733, 0.043384257704019547, 0.013128585182130337, -0.031821999698877335, 0.026230599731206894, 0.029899919405579567, -0.016286304220557213, -0.0032016730401664972, -0.0016728771151974797, -0.022426443174481392, -0.006286135874688625, 0.01855766400694847, 0.0242634117603302, 0.06804835796356201, 0.0223054438829422, -0.005462117493152618, 0.002232759026810527, 0.036288101226091385, 0.0424531064927578, 0.037259381264448166, 0.011582154780626297, -0.033124230802059174, -0.005599656142294407, -0.049071285873651505, -0.007346410769969225, 0.010579927824437618, 0.0185378547757864, -0.02832729183137417, -0.01144440472126007, -0.00979397539049387, -0.012208200991153717, 0.031321343034505844, -0.004204990342259407, -0.0014352353755384684, 0.008473999798297882, 0.03840245306491852, -0.043183065950870514, -0.006683526560664177, -1.0551303603278939e-05, -0.01764058694243431, -0.030888862907886505, 0.011135812848806381, 0.002034442499279976, 0.009782779030501842, -0.023863201960921288, -0.04494800046086311, -0.023104697465896606, -0.017137307673692703, 0.0023471687454730272, 0.001194555894471705, -0.058787375688552856, -0.008883696980774403, 0.035205211490392685, 0.019259966909885406, -0.008406635373830795, -0.018170537427067757, 0.018633440136909485, -0.041113775223493576, -0.021028462797403336, 0.07547668367624283, -0.07125609368085861, 0.01081806980073452, 0.057469774037599564, -0.012291955761611462, 0.016347767785191536, 0.0036237207241356373, -0.03831683471798897, 0.004119946621358395, 0.02085241675376892, 0.01248482707887888, -0.01080703642219305, 0.013125181198120117, -0.02634921483695507, -0.03180364519357681, -0.010349254123866558, -0.009049240499734879, -0.06866379827260971, -0.0013725328026339412, -0.024243665859103203, 0.005607572849839926, -0.05205584317445755, 0.00817575491964817, 0.0632532611489296, -0.051597632467746735, 0.03565222769975662, 0.03904622048139572, -0.00010610673780320212, 0.021333148702979088, -0.038988273590803146, 0.012813880108296871, 0.02328541688621044, 0.014138640835881233, 0.04287184029817581, -0.017018677666783333, 0.02446511946618557, -0.03224065154790878, -0.01758391037583351, 0.0021667652763426304, -0.009985629469156265, 0.05913029611110687, 0.0443086102604866, -0.01971362717449665, 0.0023953577037900686, 0.02915821596980095, 0.04688477888703346, 0.012892971746623516, 0.03239533305168152, -0.049776073545217514, 0.014594586566090584, 0.009865149855613708, 0.03494156524538994, 0.012074234895408154, -0.026776663959026337, -0.020575232803821564, -0.03612789139151573, -0.027471674606204033, -0.009984588250517845, 0.01857771724462509, 0.029169989749789238, 0.028123609721660614, -0.009887833148241043, -0.039699770510196686, 0.011017766781151295, 0.018521049991250038, -0.0023088243324309587, 0.022050876170396805, -0.023088373243808746, 0.00200244621373713, -0.002992308232933283, -0.0015663476660847664, -0.010583750903606415, -0.008384020067751408, 0.015577705577015877, -0.07189122587442398, 0.005881702993065119, -0.05521106347441673, -0.015958059579133987, -0.029214130714535713, -0.0048075513914227486, -0.014333603903651237, -0.01264738105237484, 0.03962048888206482, 0.016377031803131104, 0.016027258709073067, 0.011568601243197918, 0.03515724465250969, 0.04438117519021034, -0.0415765717625618, -0.04171987250447273, -0.002312840661033988, -0.04726509749889374, 0.030482225120067596, 4.7882076614769176e-06, 0.009916611947119236, 0.02676462009549141, 0.017975540831685066, -0.019787292927503586, -0.03872096538543701, 0.01831372082233429, -0.015276817604899406, -0.02168448455631733, 0.027418576180934906, -0.015370326116681099, 0.0029595440719276667, -0.041194599121809006, 0.05334612354636192, 0.027153510600328445, 0.02439938299357891, 0.015177524648606777, -0.007647874299436808, -0.016139065846800804, -0.01917894370853901, -0.015414048917591572, 0.03220835700631142, -0.0009711979073472321, 0.005742641165852547, -0.026670798659324646, -0.03927799314260483, -0.0027961505111306906, -0.10581395775079727, 0.036816515028476715, 0.025545556098222733, 0.03799054026603699, -0.020367402583360672, 0.06963424384593964, -0.0011303351493552327, -0.02105512097477913, 0.013930853456258774, 0.02288472093641758, -0.006738739553838968, -0.028178108856081963, -0.0018983210902661085, -0.011521223932504654, 0.001125785754993558, -0.01889990270137787, -0.058636412024497986, -0.013325282372534275, 0.023966170847415924, -0.034080103039741516, 0.008912861347198486, -0.0033648868557065725, -0.06107063591480255, 0.02670622617006302, -0.005158434621989727, -0.0060948277823626995, 0.00870264321565628, 0.008951973170042038, -0.01998411864042282, 0.022708820179104805, -0.012692791409790516, 0.019125264137983322, -0.013893785886466503, 0.021569306030869484, -0.05222558230161667, 0.007012676913291216, 0.004170892294496298, -0.058222297579050064, -0.035335421562194824, -0.045591216534376144, 0.009034448303282261, -0.03048929013311863, -0.010604653507471085, 0.0012193151051178575, -0.02181357704102993, 0.03138251602649689, 0.0038595206569880247, 0.01044465322047472, 0.03451867401599884, -0.021728701889514923, 0.01414499618113041, -0.0042662667110562325, -0.029286347329616547, 0.016941754147410393, -0.0017917249351739883, 0.0003806391032412648, -0.0026996019296348095, 0.0034520397894084454, 0.023289024829864502, 0.001909197075292468, -0.003921658266335726, 0.0010912135476246476, -0.0125366086140275, 0.018612917512655258, 0.001405118964612484, -0.047189097851514816, 0.01610737107694149, -0.00017084620776586235, -0.01348812598735094, 0.008763978257775307, -0.02497280016541481, -0.0282772034406662, 0.006651409436017275, 0.02825884334743023, 0.02307870239019394, 0.0056580654345452785, 0.006281187292188406, -0.006351270247250795, 0.09216998517513275, -0.012165101245045662, 0.04440302774310112, -0.003779191058129072, 0.04243747517466545, -0.12651073932647705, 0.02183382399380207, -0.012573023326694965, 0.015993498265743256, -0.015156315639615059, -0.00823349878191948, 0.014147624373435974, -0.037221409380435944, 0.010882383212447166, -0.03967060521245003, -0.018431831151247025, -0.023643283173441887, 0.051348429173231125, -0.000575910322368145, 0.028891218826174736, 0.04830450564622879, 0.03581119328737259, -0.0387849286198616, -0.014151905663311481, -0.00620504654943943, -0.009702487848699093, 0.008493366651237011, 0.025881899520754814, -0.03455974534153938, -0.030272172763943672, -0.05561390891671181, -0.0012434126110747457, 0.0036361939273774624, -0.03613695129752159, 0.013552296906709671, 4.1986008000094444e-05, 0.02018578164279461, 0.01997356116771698, 0.018797187134623528, -0.0646091178059578, 0.00045601927558891475, 0.0020037591457366943, 0.008658883161842823, 0.019411934539675713, -0.029976725578308105, -0.024817394092679024, 0.009971200488507748, -0.048505280166864395, 0.010676815174520016, 0.008108668960630894, 0.06739123910665512, 0.003961686044931412, -0.024555005133152008, 0.006476573646068573, 0.003268397646024823, -0.009589256718754768, 0.024705268442630768, 0.03446182236075401, 0.0031663216650485992, -0.039343807846307755, 0.020893873646855354, 0.03807324543595314, 0.013632519170641899, -0.005128487944602966, -0.0012714959448203444, -0.03931581974029541, 0.04509282484650612, -0.038980286568403244, -0.025264989584684372, 0.009908628650009632, 0.036111824214458466, -0.012972012162208557, 0.012739898636937141, -0.006154341157525778, -0.04745170846581459, 0.013662315905094147, -0.034047212451696396, -0.014825023710727692, -0.0002289678086526692, 0.045309048146009445, 0.0018146439688280225, -0.0015310242306441069, -0.05079076811671257, -0.010068779811263084, 0.007491974625736475, -0.017901767045259476, -0.006905228365212679, -0.007794536650180817, 0.01880480907857418, 0.06557412445545197, -0.0011724666692316532, 0.0007760266889818013, -0.02492602728307247, 0.004010975826531649, -0.03788119927048683, -0.0009805514710024, -0.03353269398212433, -0.06750636547803879, 0.03999612107872963, 0.035371702164411545, 0.025926923379302025, 0.013613165356218815, -0.010650703683495522, 0.0011283134808763862, -0.03348171338438988, -0.010750539600849152, 0.007001517340540886, 0.0025516548193991184, 0.004628740716725588, -0.02248934470117092, 0.020586227998137474, -0.007313934620469809, 0.02325105480849743, 0.03911254182457924, -0.0005039541865698993, -0.033968083560466766, 0.0003452172386460006, -0.030421104282140732, -0.005321271251887083, -0.03671932592988014, 0.0002966036554425955, -0.00044774962589144707, 0.026314541697502136, 0.05002203583717346, -0.02021487057209015, -0.015727661550045013, -0.038645077496767044, 0.007472151890397072, -0.030934201553463936, 0.005760973319411278, 0.02040286734700203, 0.08383989334106445, 0.021558748558163643, 0.019014475867152214, -0.03845175728201866, 0.0042968918569386005, -0.07892586290836334, 0.019538450986146927, 0.009999494068324566, -0.030674759298563004, 0.009798855520784855, -0.004389089532196522, 0.02586238645017147, -0.031336233019828796, 0.008341584354639053, -0.06831014156341553, -0.006715184543281794, -0.00570800993591547, -0.051562778651714325, 0.043278373777866364, -0.016028331592679024, 0.007674229796975851, 0.009110798127949238, -0.008082825690507889, -0.02170141041278839, 0.015862153843045235, -0.01215188205242157, -0.035865746438503265, 0.03567453473806381, 0.0044484524987638, -0.015892889350652695, -0.005493347067385912, 0.0111443642526865, -0.04166823998093605, 0.052483346313238144, 0.005947696045041084, 0.022172961384058, 0.002487004967406392, -0.017035646364092827, -0.03358795493841171, 0.04366493597626686, -0.013891545124351978, -0.009161924943327904, -0.019834890961647034, 0.0454435795545578, 0.01044913474470377, 0.03761981055140495, -0.022769981995224953, 0.008754976093769073, 0.0026848812121897936, -0.04145659878849983, -0.008314215578138828, 0.049162887036800385, -0.006626271642744541, -0.06787800043821335, 0.02010154351592064, 0.04102110117673874, 0.04361632838845253, 0.025660187005996704, 0.012240678071975708, 0.0080517353489995, -0.020016171038150787, -0.009048334322869778, 0.06392402201890945, -0.01040277723222971, -0.06453165411949158, 0.004528827033936977, 0.0016605620039626956, 0.00355916703119874, 0.03369804099202156, 0.012072526849806309, -0.04592927545309067, -0.005461177788674831, 0.03692382946610451, 0.07304803282022476, 0.0770096406340599, -0.003876542206853628, -0.012409425340592861, -0.01192136388272047, -0.006446821615099907, 0.031169606372714043, -0.017747005447745323, -0.020156634971499443, 0.008501185104250908, 0.03582806512713432, 0.011358187533915043, -0.004321642220020294, -0.01297360472381115, 0.023066893219947815, -0.02618853561580181, -0.02789219841361046, 0.07106640189886093, 0.06097513437271118, -0.0026554029900580645, -0.008967801928520203, 0.03357776254415512, 0.012235925532877445, 0.005627909675240517, -0.055596522986888885, -0.03136352822184563, 0.015339422039687634, -0.025239579379558563, 0.0611070916056633, -0.030295055359601974, 0.0173014048486948, -0.03817420080304146, -0.002139618620276451, 0.019366741180419922, -0.016230614855885506, 0.01999780721962452, 0.007206261157989502, -0.0007765842019580305, 0.04466596990823746, -0.02371278963983059, 0.024453694000840187, 0.037194449454545975, 0.015042408369481564, 0.01937628723680973, 0.04731961339712143]",,
